timestamp,value,Games,Wins,Mvps
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_Yogan,57,18,1
2025-09-27T00:00:00.000Z,Twos_Gold_Style_Taketora,5,5,5
2025-09-27T00:00:00.000Z,Fours_Silver_Ability_ShieldBreaker,898,652,167
2025-09-27T00:00:00.000Z,Twos_Gold_Ability_Moonball,19,13,5
2025-09-27T00:00:00.000Z,Fours_Gold_Style_Twin2,1,1,0
2025-09-27T00:00:00.000Z,Twos_Bronze_Style_TimeskipShoyo,974,647,374
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Morisuke,391,106,56
2025-09-27T00:00:00.000Z,Threes_Bronze_Style_Mikage,625,368,135
2025-09-27T00:00:00.000Z,Threes_Silver_Style_Yu,29,11,0
2025-09-27T00:00:00.000Z,Fours_Silver_Ability_FourthTouch,287,189,43
2025-09-27T00:00:00.000Z,Twos_Bronze_Style_Tobio,9023,3013,1537
2025-09-27T00:00:00.000Z,Twos_Silver_Style_TimeskipShoyo2,21730,14147,8021
2025-09-27T00:00:00.000Z,Threes_Silver_Ability_CurveSpike,1271,745,279
2025-09-27T00:00:00.000Z,Twos_Silver_Style_Mikage,1915,1251,752
2025-09-27T00:00:00.000Z,Twos_Bronze_Style_TeamCaptain,2035,1199,692
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_TimeskipToru,3,1,0
2025-09-27T00:00:00.000Z,Sixes_Silver_Ability_FourthTouch,33,29,5
2025-09-27T00:00:00.000Z,Sixes_Bronze_Style_Kei,11,2,0
2025-09-27T00:00:00.000Z,Fours_Gold_Ability_BoomJump,14,13,2
2025-09-27T00:00:00.000Z,Fours_Bronze_Style_Shoyo,32,5,1
2025-09-27T00:00:00.000Z,Sixes_Silver_Ability_ZeroGravitySet,9,5,1
